conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1790588009207022021,Wed May 15 04:03:57 +0000 2024,101,@ABjodohComeback Mungkin Bea Cukai itu baru slh satu puncak gunung yg terlihat di tengah lautan . Smoga lautan itu sgera surut shg para koruptor perampok penghianat bangsa &amp; 'the gang' itu jelas terlihat. Aamiin. Yg jadi pertanyaan: Jika mereka sdh terlihat dg jelas siapa yg mau menindak,1790593941680865724,,ABjodohComeback,in,Serang Banten,0,18,15,https://x.com/DadangSodikin1/status/1790593941680865724,287581772,DadangSodikin1
1790588009207022021,Wed May 15 05:24:54 +0000 2024,49,@ABjodohComeback Bandara dan pelabuhan gimana mau aman.. Preman berseragam bejibun...,1790614309590221165,,ABjodohComeback,in,"Tebet, Indonesia",0,5,7,https://x.com/sumpanto/status/1790614309590221165,1605195051084435457,sumpanto
1790588009207022021,Wed May 15 05:08:36 +0000 2024,63,@ABjodohComeback Aslinya sdh lama berjalan hanya sekarang teknologi informasi makin cepat dgn banyak apl xg kita bisa up agar orang pada tahu,1790610210425598394,,ABjodohComeback,in,Jawi Wetan,0,3,1,https://x.com/C4k_D3pp/status/1790610210425598394,3797534720,C4k_D3pp
1790588009207022021,Wed May 15 05:50:12 +0000 2024,9,@ABjodohComeback sejak dulu saatnya terkuak semoga kualat,1790620679064486138,,ABjodohComeback,in,,0,2,1,https://x.com/bebek7415975944/status/1790620679064486138,1716429241955627008,bebek7415975944
1790588009207022021,Wed May 15 11:47:20 +0000 2024,0,@ABjodohComeback Emosi kalo dengar berita cukai,1790710551833968777,,ABjodohComeback,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/Bimoca2/status/1790710551833968777,1398603050764279809,Bimoca2
1790588009207022021,Fri May 17 03:33:35 +0000 2024,1,@ABjodohComeback Pertama kepolisian Republik indonesia kedua Bea dan cukai republik indonesia dari 2 institusi ini hrs dirombak total dibersihkan dari para bajingan rampok garong pencuri negara ini dirombak total ga beres ga becus korupsi kolusi nepotisme semakin menjadi jadi..ga beres ga becus,1791311073741766886,,ABjodohComeback,in,,0,0,1,https://x.com/salehali2019/status/1791311073741766886,1167048413109555201,salehali2019
1790588009207022021,Wed May 15 06:27:53 +0000 2024,9,@ABjodohComeback Seperti nya sdh di setiap instansi...negeri ini memang sdh bobrok mental para aparatur negara nya https://t.co/jb6gdlWs0L,1790630161156882466,https://pbs.twimg.com/media/GNmYpFMaEAAJKmr.jpg,ABjodohComeback,in,"Tanjung Priok, Indonesia",0,1,2,https://x.com/ependibm/status/1790630161156882466,1331082027513180161,ependibm
1790588009207022021,Wed May 15 15:09:54 +0000 2024,2,@ABjodohComeback Ayo Dooong Spill Harta Tetangga Anda Yg Kerja Di BC Rumahnya Pasti Paling Bagus Mobilnya Banyak Motornya CC Gd Tas Istrinya Pasti Brand,1790761533209027038,,ABjodohComeback,in,,0,0,0,https://x.com/Prince_Heppy/status/1790761533209027038,1263562622,Prince_Heppy
1790588009207022021,Thu May 16 01:49:06 +0000 2024,1,@ABjodohComeback @novanindro ndol jelasno ndol,1790922393151811932,,ABjodohComeback,in,"Cikarang, Indonesia",0,2,0,https://x.com/phwijaya1/status/1790922393151811932,1059518199056617472,phwijaya1
1790588009207022021,Wed May 15 11:58:01 +0000 2024,0,@ABjodohComeback KPK seharusnya menyelidiki beacukai rakyat mulu yg ngasih berita info info begini,1790713242169606524,,ABjodohComeback,in,Hashemite Kingdom of Crypto,0,0,0,https://x.com/nurrialita/status/1790713242169606524,1395060336823177217,nurrialita
1790588009207022021,Thu May 16 03:03:00 +0000 2024,0,@ABjodohComeback Jadi fungsi nya negara buat apa ya,1790940988531421268,,ABjodohComeback,in,,0,0,0,https://x.com/ridwan_walid/status/1790940988531421268,1493922882715480068,ridwan_walid
1790588009207022021,Wed May 15 09:27:44 +0000 2024,0,@ABjodohComeback Biarpun Uang Hasil Korupsi Para Oknum Pejabat yang Korup Indah di Dunia kelak jadi tanggung jawabnya di akherat ( semoga yang belum melakukan pada sadar segala amal perbuatan harus dipertanggung jawabkan kelak di Akherat !,1790675423472595367,,ABjodohComeback,in,Jakarta Capital Region,0,0,0,https://x.com/Denyben/status/1790675423472595367,1214838186238590976,Denyben
1790588009207022021,Fri May 17 07:47:23 +0000 2024,0,@ABjodohComeback Tunggu respon dari JUBIR-nya @KemenkeuRI @prastow,1791374942225014976,,ABjodohComeback,in,"Guayaquil, Ecuador",0,1,0,https://x.com/wong_w4r4s/status/1791374942225014976,95284447,wong_w4r4s
1790588009207022021,Thu May 16 01:20:09 +0000 2024,0,@ABjodohComeback Ini benar kah Mas @prastow @beacukaiRI ? Jangan karena 1 berita misleading jadi pembenaran tindakan yang tidak benar,1790915106928463938,,ABjodohComeback,in,Jakarta,0,1,0,https://x.com/kura2giok/status/1790915106928463938,58405028,kura2giok
1790588009207022021,Thu May 16 01:09:27 +0000 2024,0,@ABjodohComeback Perampok elit berpakaian seragam,1790912413128327626,,ABjodohComeback,in,,0,0,0,https://x.com/ManaekB/status/1790912413128327626,1524824766976102400,ManaekB
1790588009207022021,Thu May 16 09:22:07 +0000 2024,0,@ABjodohComeback sekalian aja gaungkan #BubarkanDirjenBeaCukai,1791036398071627804,,ABjodohComeback,in,,0,0,0,https://x.com/yahyaasyar42633/status/1791036398071627804,1676864371987996672,yahyaasyar42633
1790588009207022021,Wed May 15 13:44:35 +0000 2024,0,@ABjodohComeback SEGERA BUAT UU HUKUMAN MATI BAGI PEJABAT PEMERINTAH YG KORUP #NKRIDARURATKORUPSI,1790740060377403803,,ABjodohComeback,in,,0,0,0,https://x.com/IshakBagus/status/1790740060377403803,1608852247546572802,IshakBagus
1790588009207022021,Wed May 15 13:22:08 +0000 2024,0,@ABjodohComeback Astaghfirullah pak @beacukaiRI @jokowi apa lagi ini? Ingat azab kubur bapak2 yth,1790734412168278525,,ABjodohComeback,in,"Depok, Jawa Barat",0,0,0,https://x.com/Anto31setiawan/status/1790734412168278525,1727308075030499328,Anto31setiawan
1790588009207022021,Fri May 17 01:39:26 +0000 2024,0,@ABjodohComeback @beacukaiRI @prastow waktu dan tempat dipersilahkan untuk ditanggapi,1791282347771646338,,ABjodohComeback,in,,0,0,0,https://x.com/uditoshi/status/1791282347771646338,2644591436,uditoshi
1790588009207022021,Wed May 15 14:27:04 +0000 2024,0,@ABjodohComeback tutup aja itu beacukai kalau bisa nya cuma malakin orang aja. buka seragam nya duduk di pasar atau terminal mungkin orang2 lebih maklum.,1790750753088540916,,ABjodohComeback,in,Indonesia,0,0,0,https://x.com/feikoto/status/1790750753088540916,1537884549002121217,feikoto
1790588009207022021,Fri May 17 03:44:25 +0000 2024,0,@ABjodohComeback @djonyedwardok Bajingan @beacukaiRI @beacukaisoetta negara yang dikelola oleh orang-orang biadab,1791313801012453543,,ABjodohComeback,in,Jakarta,0,0,0,https://x.com/kamalatjeh82/status/1791313801012453543,348587065,kamalatjeh82
1790588009207022021,Thu May 16 16:28:26 +0000 2024,0,@ABjodohComeback Laah itu namanya membabi butaa..,1791143682109743582,,ABjodohComeback,in,,0,0,0,https://x.com/prish1405/status/1791143682109743582,468085937,prish1405
1790588009207022021,Fri May 17 01:34:49 +0000 2024,0,@ABjodohComeback @prassugih Uang pajaknya kl total keseluruhan dipakai utk bayar utang2 negara masih bs masuk akal lah...dimaklumi...tp kl tidak..waaaahhhh tidak bs diterima smskl!!!!!!,1791281185181901113,,ABjodohComeback,in,,0,0,0,https://x.com/JPrabavany/status/1791281185181901113,1455858084509675538,JPrabavany
1790588009207022021,Wed May 15 11:43:23 +0000 2024,0,@ABjodohComeback @KemensetnegRI @Itjen_Kemdikbud @Kemdikbud_RI,1790709559843246589,,ABjodohComeback,qam,"Merangin, Jambi",0,0,0,https://x.com/jonirasmanto432/status/1790709559843246589,1599069923459751937,jonirasmanto432
1790588009207022021,Fri May 17 05:08:01 +0000 2024,0,@ABjodohComeback lagi lagi oknum cukai,1791334838999699675,,ABjodohComeback,in,,0,0,0,https://x.com/Mut363772546878/status/1791334838999699675,1638135845894115329,Mut363772546878
1790588009207022021,Fri May 17 06:21:32 +0000 2024,0,@ABjodohComeback Proses,1791353337427980363,,ABjodohComeback,en,,0,0,0,https://x.com/SaharudinW70985/status/1791353337427980363,1656924279311843329,SaharudinW70985
1790588009207022021,Fri May 17 03:30:41 +0000 2024,0,@ABjodohComeback Rata2 rumah mewah bermobil,1791310343815524855,,ABjodohComeback,in,,0,0,0,https://x.com/ANTASEN73548637/status/1791310343815524855,1613406783619616770,ANTASEN73548637
1790588009207022021,Sat May 18 02:31:54 +0000 2024,0,@ABjodohComeback Semenjak kecurangan dilegalkan negaraku tambah hancur,1791657938169237936,,ABjodohComeback,in,,0,0,0,https://x.com/bonyokki66/status/1791657938169237936,1680441555130408960,bonyokki66
1790588009207022021,Sat May 18 00:07:06 +0000 2024,0,@ABjodohComeback Bobroknya negara ini mau pintar dan ahli bayar pajak sama org yg tdk punya kwalitas yg dihatinya hanya duit dan korup.. kalau di adukan pencemaran nama baik dan tetap kalah karna dari atas sampai satu hati dan brengsek..,1791621497330802780,,ABjodohComeback,in,,0,0,0,https://x.com/ButarHenri/status/1791621497330802780,1417115860938883077,ButarHenri
1790588009207022021,Sat May 18 06:36:51 +0000 2024,0,@ABjodohComeback Positif aja utk bayar cicilan pajero,1791719582849175901,,ABjodohComeback,in,Indonesia,0,0,0,https://x.com/Arieffsyamz/status/1791719582849175901,1648664719845396480,Arieffsyamz
1790588009207022021,Fri May 17 22:13:47 +0000 2024,0,@ABjodohComeback Kudu di up sampai mendapat keadilan,1791592979872039336,,ABjodohComeback,in,,0,0,0,https://x.com/HerlyantoP58235/status/1791592979872039336,1676227798510489602,HerlyantoP58235
1790588009207022021,Sat May 18 11:19:14 +0000 2024,0,@ABjodohComeback Sarang para bedebah yg sangat basah....,1791790644140409107,,ABjodohComeback,in,,0,0,0,https://x.com/AZiyanjo45/status/1791790644140409107,1730067720274911233,AZiyanjo45
1790588009207022021,Fri May 17 12:25:17 +0000 2024,0,@ABjodohComeback Ini yg disebut preman berseragam,1791444878112763961,,ABjodohComeback,in,,0,0,0,https://x.com/OneTehfikathea/status/1791444878112763961,1562834608080560130,OneTehfikathea
1790588009207022021,Fri May 17 03:44:22 +0000 2024,0,@ABjodohComeback Tempat paling subur di Indonesia,1791313788236661128,,ABjodohComeback,in,Indonesia,0,0,0,https://x.com/anarch1st__/status/1791313788236661128,609972882,anarch1st__
1790588009207022021,Thu May 16 16:58:33 +0000 2024,0,@ABjodohComeback Tukang palak berkedok bea cukai,1791151259938062778,,ABjodohComeback,in,,0,0,0,https://x.com/alrufi29/status/1791151259938062778,1719714303677456385,alrufi29
1790588009207022021,Wed May 15 13:47:50 +0000 2024,0,@ABjodohComeback masuk kerjanya titipan pake fulus pula...ya akhirnya palak sana palak sini kasih jatah sana jatah sini...,1790740879248183358,,ABjodohComeback,in,"Subang, Indonesia",0,0,0,https://x.com/Rie_Lone_Wolf/status/1790740879248183358,1580025746860359680,Rie_Lone_Wolf
1790588009207022021,Fri May 17 00:33:27 +0000 2024,0,@ABjodohComeback ngeri bgt lama² negeri ini,1791265739757724064,,ABjodohComeback,in,Indonesia,0,0,0,https://x.com/buletinnn/status/1791265739757724064,120368599,buletinnn
1790588009207022021,Fri May 17 00:38:46 +0000 2024,0,@ABjodohComeback Terkesan fakta kinerjanya seperti Begal Konstitusional .,1791267080974880799,,ABjodohComeback,in,Indonesia,0,0,0,https://x.com/Wawan__S/status/1791267080974880799,148643403,Wawan__S
1790588009207022021,Thu May 16 03:37:23 +0000 2024,0,@ABjodohComeback Seharusnya justru dpt perlindungan Krn ini menyangkut masalah kemajuan anak negri miris,1790949642840264784,,ABjodohComeback,in,,0,0,0,https://x.com/Muhamma54410279/status/1790949642840264784,1574577421025955840,Muhamma54410279
1790588009207022021,Thu May 16 03:59:47 +0000 2024,0,@ABjodohComeback Bangke sekarang pemalak sudah berseragam rapi yh preman pasar yg palak uang tdk sampe 100 ribuan di amankan dan di tangkap giliran yg kaya gini didiamin salah ngga sih kalau ada yg melawan nanti??,1790955280588738678,,ABjodohComeback,in,"Kota Kendari, Sulawesi Tenggar",0,0,0,https://x.com/Chang44867476/status/1790955280588738678,1525733548275036161,Chang44867476
1790588009207022021,Fri May 17 09:47:43 +0000 2024,0,@ABjodohComeback Kumaha pak? @alenzunio,1791405226530082972,,ABjodohComeback,tl,,0,1,0,https://x.com/dy_Gallagher/status/1791405226530082972,515229500,dy_Gallagher
1790588009207022021,Wed May 15 07:56:01 +0000 2024,1,@ABjodohComeback IKAN BUSUK BERAWAL DARI KEPALANYA....,1790652341114519825,,ABjodohComeback,in,"Kota Batu,Malang,Jawa Timur",0,0,0,https://x.com/mhrt72/status/1790652341114519825,1568203964587573248,mhrt72
1790588009207022021,Fri May 17 01:28:44 +0000 2024,0,@ABjodohComeback Oke gpp makan uang haram pasti ada karmanya dan sengsara di akhirat sana.,1791279655192023276,,ABjodohComeback,in,,0,0,0,https://x.com/ek_prasw/status/1791279655192023276,1196752246337196032,ek_prasw
1790588009207022021,Sat May 18 02:40:45 +0000 2024,0,@ABjodohComeback Wes negeri konoha isinya tikus2 yg meras rakyat...demi keuntungan pribadi,1791660165550469284,,ABjodohComeback,in,,0,0,0,https://x.com/Arisgosowong/status/1791660165550469284,1590589282695016448,Arisgosowong
1790588009207022021,Fri May 17 01:49:16 +0000 2024,0,@ABjodohComeback Knp anggota bea cukai seperti kalap nyari duitnya membabi buta,1791284821630791837,,ABjodohComeback,in,Syurga,0,0,0,https://x.com/Justrien2/status/1791284821630791837,1081017519672942593,Justrien2
1790588009207022021,Fri May 17 08:17:29 +0000 2024,0,@ABjodohComeback Another day another beacuk,1791382519583265087,,ABjodohComeback,en,Venus,0,0,0,https://x.com/irullhaq/status/1791382519583265087,127971585,irullhaq
1790588009207022021,Fri May 17 15:42:32 +0000 2024,0,@ABjodohComeback Rampokk apa maling,1791494520254890294,,ABjodohComeback,in,,0,0,0,https://x.com/TataCocom/status/1791494520254890294,1572241805282004992,TataCocom
1790588009207022021,Fri May 17 02:00:23 +0000 2024,0,@ABjodohComeback Pada kejar setoran bngt. Kaya pd kesurupan &amp; serentak berbarengan ukt yg naik penyamarataan kelas bpjs &amp; lainnya (mungkin menyusul). APBN kita beneran lagi ngap2an kaliya berhadapan dng term pembayaran bunga pinjaman yg tinggi plus program mkn siang gratis. https://t.co/KfBWJOBA1k,1791287620707979392,https://pbs.twimg.com/media/GNvulzqaEAAZbg5.jpg,ABjodohComeback,in,,0,0,0,https://x.com/dewisubuhahai/status/1791287620707979392,1688808313830662144,dewisubuhahai
1790588009207022021,Fri May 17 01:47:59 +0000 2024,0,@ABjodohComeback Se7 gak klu Indonesia adalah darurat maling pejabat bukan darurat narkoba / pangan Tapi pejabatnya maling semua &amp; hukumannya di buat ringan oleh maling itu,1791284497809649792,,ABjodohComeback,in,,0,0,0,https://x.com/cyro1089/status/1791284497809649792,1652154875910967299,cyro1089
1790588009207022021,Fri May 17 02:21:49 +0000 2024,0,@ABjodohComeback Gila isi negara ininya korupsi semua njir pantes marak aksi kejahatan orang pada stres !,1791293012280230202,,ABjodohComeback,in,,0,0,0,https://x.com/AgusSatrio57442/status/1791293012280230202,1763611056700846080,AgusSatrio57442
1790588009207022021,Fri May 17 06:13:02 +0000 2024,0,@ABjodohComeback Mainannya ketengan .. yg grosir besar 271T lolos payah loe wir !!!,1791351202246226172,,ABjodohComeback,in,,0,0,0,https://x.com/fadillahyuri/status/1791351202246226172,173190482,fadillahyuri
1790588009207022021,Fri May 17 06:42:17 +0000 2024,0,@ABjodohComeback Mbak SRI MULYANI @kemenkeu ... @KemenkeuRI.... @DitjenPK .... @ItjenKemenkeu .... @DJPb_KemenkeuRI iki piye... ora iso mecat mereka...???,1791358563241329088,,ABjodohComeback,in,"Semarang, Jawa Tengah",0,0,0,https://x.com/prahara_j/status/1791358563241329088,1416638193454125056,prahara_j
1790588009207022021,Fri May 17 23:27:05 +0000 2024,0,@ABjodohComeback Mari kita berprasangka baik karena Bea Cukai kelihatannya sedang tidak baik-baik saja.,1791611428295541082,,ABjodohComeback,in,,0,0,0,https://x.com/mustgoen/status/1791611428295541082,263561321,mustgoen
1790588009207022021,Fri May 17 00:57:58 +0000 2024,0,@ABjodohComeback Kog Indonesia tambah parah kasus korupsinya.,1791271912582377874,,ABjodohComeback,in,"Kota Serang, Banten",0,0,0,https://x.com/LukmantoHendy/status/1791271912582377874,1566894659124674560,LukmantoHendy
1790588009207022021,Fri May 17 01:23:18 +0000 2024,0,@ABjodohComeback Gila bener nih... Kerja asal2 an atau apa institusi ini isinya rampok semua ??.,1791278285181370582,,ABjodohComeback,in,,0,0,0,https://x.com/Jhono4078073720/status/1791278285181370582,1652839125601644545,Jhono4078073720
1790588009207022021,Fri May 17 00:59:11 +0000 2024,0,@ABjodohComeback Miskin kan mereka,1791272217197859213,,ABjodohComeback,in,NKRI,0,0,0,https://x.com/hadipramono77/status/1791272217197859213,738261864,hadipramono77
1790588009207022021,Fri May 17 01:11:01 +0000 2024,0,@ABjodohComeback Kudu viral dulu baru ditindak,1791275196365877659,,ABjodohComeback,in,,0,0,0,https://x.com/bylu_go/status/1791275196365877659,1396284668626890754,bylu_go
1790588009207022021,Fri May 17 01:05:46 +0000 2024,0,@ABjodohComeback Ada kasus--viral---pak Prastow buka suara---kasus selesai,1791273873348198869,,ABjodohComeback,in,Jakarta,0,0,0,https://x.com/untilalways6/status/1791273873348198869,69970660,untilalways6
1790588009207022021,Thu May 16 03:17:26 +0000 2024,0,@ABjodohComeback Bubarin aja ga sih. Enak aja makan duit pajak trus nyambi jadi preman. Indonesia emas katanya. Bajigur lu semua!!!,1790944621281026078,,ABjodohComeback,in,,0,0,0,https://x.com/nimbyfirouzi/status/1790944621281026078,191728915,nimbyfirouzi
1790588009207022021,Fri May 17 03:31:26 +0000 2024,0,@ABjodohComeback @beacukaiRI ini sudah aturan dari UU ya pak Otak tolol kalo sdh msuk instansi hanya jawab begitu aja,1791310533356048590,,ABjodohComeback,in,,0,0,0,https://x.com/WRizkiarto/status/1791310533356048590,1618237864252428288,WRizkiarto
1790588009207022021,Fri May 17 01:36:57 +0000 2024,0,@ABjodohComeback Sumbernya dari mana?,1791281720844828893,,ABjodohComeback,in,,0,0,0,https://x.com/aka0973/status/1791281720844828893,1022486201389871104,aka0973
1790588009207022021,Fri May 17 02:12:31 +0000 2024,0,@ABjodohComeback Saya kuatir kalau dilakukan investigasi menyeluruh se Indonesia maka yg masuk bui bisa² 80% .... Semiris itu,1791290674308128845,,ABjodohComeback,in,,0,0,0,https://x.com/tch0077/status/1791290674308128845,840189109150744577,tch0077
1790588009207022021,Fri May 17 01:06:34 +0000 2024,0,@ABjodohComeback cc @prastow,1791274074955788514,,ABjodohComeback,und,,0,0,0,https://x.com/rambutan1970/status/1791274074955788514,1359332457472925697,rambutan1970
1790588009207022021,Thu May 16 22:02:59 +0000 2024,1,@ABjodohComeback TUKANG PARKIR BER BAJU DINAS,1791227877016453495,,ABjodohComeback,in,,0,0,0,https://x.com/Muzakkir131082/status/1791227877016453495,1688348735913504768,Muzakkir131082
1790588009207022021,Thu May 16 13:18:00 +0000 2024,0,@ABjodohComeback Indonesia tak kekurangan Vangshat Bangsa,1791095759712207196,,ABjodohComeback,in,Riau-Indonesia🇮🇩,0,0,0,https://x.com/fathzara_Hasan/status/1791095759712207196,1549737694594404354,fathzara_Hasan
1790588009207022021,Wed May 15 09:17:23 +0000 2024,1,@ABjodohComeback Ayo KPK waktunya cek Custom,1790672817949938091,,ABjodohComeback,in,,0,0,0,https://x.com/fahmiaudahsalim/status/1790672817949938091,1457272699600789511,fahmiaudahsalim
1790588009207022021,Wed May 15 10:56:07 +0000 2024,0,@ABjodohComeback aku tuh ngeliat berita kalo tentang bea cukai benci bgt loh. sumpah,1790697666223182124,,ABjodohComeback,in,,0,0,0,https://x.com/ind_mymind/status/1790697666223182124,820175719632277504,ind_mymind
1790588009207022021,Thu May 16 02:34:08 +0000 2024,0,@ABjodohComeback Bawa pacar bule kena pajak ga ya,1790933726324724055,,ABjodohComeback,in,"Lampung Selatan, Lampung",0,0,0,https://x.com/Idayyy16/status/1790933726324724055,1030271199106846721,Idayyy16
1790588009207022021,Wed May 15 16:04:27 +0000 2024,0,@ABjodohComeback meanwhile di tanjung priok koja dan sejejernya,1790775259807019520,,ABjodohComeback,in,,0,0,0,https://x.com/blckmagicwomen/status/1790775259807019520,1505931112446857217,blckmagicwomen
1790588009207022021,Thu May 16 11:12:21 +0000 2024,1,@ABjodohComeback Bubarkan bea cukai,1791064137994469571,,ABjodohComeback,in,indonesia,0,0,0,https://x.com/NASaifudin/status/1791064137994469571,163085123,NASaifudin
1790588009207022021,Wed May 15 11:51:26 +0000 2024,0,@ABjodohComeback Wkwkwk,1790711584932901155,,ABjodohComeback,in,,0,0,0,https://x.com/helminurlaili/status/1790711584932901155,231321088,helminurlaili
1790588009207022021,Wed May 15 14:35:15 +0000 2024,1,@ABjodohComeback Pantes Indonesia makin bodoh dan yang pintar memilih keluar negeri aja ternyata bottleneck kemajuan kita ada di becuk dan pajak yah mending beberes deh. FYI Rumah Sakit di SG n malay lebih modern dan terjangkau karena alat2 kesehatan kalau masuk Indo pajaknya fantastis,1790752812483350914,,ABjodohComeback,in,Jakarta/Tangerang,0,0,0,https://x.com/devilcain666/status/1790752812483350914,1449985637818327041,devilcain666
1790588009207022021,Wed May 15 15:53:46 +0000 2024,0,@ABjodohComeback Era jokowi day 1 (2),1790772569446179243,,ABjodohComeback,in,,0,0,0,https://x.com/fadilahdirifal/status/1790772569446179243,339588729,fadilahdirifal
1790588009207022021,Wed May 15 08:10:39 +0000 2024,0,@ABjodohComeback Hadeeeeuuhh! @jokowi @prastow @KemenkeuRI,1790656022715212171,,ABjodohComeback,es,"Bekasi Utara, Indonesia",0,0,0,https://x.com/ricos65/status/1790656022715212171,84817785,ricos65
1790588009207022021,Thu May 16 03:22:41 +0000 2024,0,@ABjodohComeback manusia2 TAM4K dan R4KU5 semua yg ada di B34 CuK4i ini s3M3rL4p colek @KemenkeuRI @DitjenPK @beacukaiRI m4kin B0br0k mana ni @KejaksaanRI @KPK_RI tolong buat negara ini maju dengan pembersihan SAMPAH-SAMPAH ini,1790945942624964968,,ABjodohComeback,in,,0,0,0,https://x.com/LaskarSapurata/status/1790945942624964968,1752054685958369280,LaskarSapurata
1790588009207022021,Wed May 15 07:55:46 +0000 2024,0,@ABjodohComeback @kemenkeu @kpk @beacukaiRI coba itu ..oallahhh,1790652279827448282,,ABjodohComeback,in,,0,0,0,https://x.com/AllifHarahap/status/1790652279827448282,1381391601696600067,AllifHarahap
1790588009207022021,Thu May 16 04:43:06 +0000 2024,0,@ABjodohComeback Katanya OKNUM? Kalo oknum ditangkapi apkkah beacukai masih ounya pegawai?,1790966181400359065,,ABjodohComeback,in,,0,0,0,https://x.com/andyvirza/status/1790966181400359065,1412496981457395714,andyvirza
1790588009207022021,Thu May 16 02:01:31 +0000 2024,0,@ABjodohComeback @KemenkeuRI @beacukaiRI cm bs gelenk2....efek kejar setoran ya...,1790925514754117937,,ABjodohComeback,in,,0,0,0,https://x.com/dewaangin0702/status/1790925514754117937,1762058257286443008,dewaangin0702
1790588009207022021,Wed May 15 13:42:29 +0000 2024,0,@ABjodohComeback Pak Buk.... Bea cukai smakin Baik Dari mana???? @beacukaiRI yakin????? Pak @jokowi @KemenkeuRI Benar2 memalukan OKNUM Bea cukai ini,1790739533488853407,,ABjodohComeback,in,,0,0,0,https://x.com/YoyokSan11/status/1790739533488853407,1673881270340980738,YoyokSan11
1790588009207022021,Thu May 16 14:35:25 +0000 2024,0,@ABjodohComeback Wadiddaaaw... Mallak truus,1791115239662182481,,ABjodohComeback,hi,Jakarta Timur Indonesia,0,0,0,https://x.com/dimasnb/status/1791115239662182481,430360531,dimasnb
1790588009207022021,Wed May 15 10:18:46 +0000 2024,0,@ABjodohComeback Wah...kerjaan @prastow lagi nih buat klarifikasi.,1790688266951520295,,ABjodohComeback,in,,0,0,0,https://x.com/ganjaransejati/status/1790688266951520295,1695080672589955072,ganjaransejati
1790588009207022021,Wed May 15 08:50:02 +0000 2024,0,@ABjodohComeback BEA CUK-I,1790665934170152971,,ABjodohComeback,in,,0,0,0,https://x.com/miradi73700819/status/1790665934170152971,1405746420481544208,miradi73700819
1790588009207022021,Wed May 15 21:26:03 +0000 2024,0,@ABjodohComeback MAJUUUUU,1790856192937611707,,ABjodohComeback,und,Nusantara 📍,0,0,0,https://x.com/AgenLebihBaik/status/1790856192937611707,1254314054539112449,AgenLebihBaik
1786669834341896666,Sat May 04 11:33:56 +0000 2024,10,@Kopipait__78 Dia bayar pajak nggak ya? Bea cukai nya bayar nggak ya jika belanja dari Luar Negeri? Ikut jejak RA ya? Tajir melintir,1786720914283057537,,Kopipait__78,in,,0,2,0,https://x.com/HaqDarul/status/1786720914283057537,2778111098,HaqDarul
1786669834341896666,Sun May 05 02:19:32 +0000 2024,2,@Kopipait__78 Tidak bisa membedakan antara 'direktorat' dan 'direktur'. Media apa ini?,1786943782971375988,,Kopipait__78,in,Jakarta Capital Region,0,1,0,https://x.com/rdhn333/status/1786943782971375988,90616541,rdhn333
1786669834341896666,Sat May 04 12:06:42 +0000 2024,1,@Kopipait__78 Kpk mana kpk wkwkwk,1786729162038034501,,Kopipait__78,in,Labuhan Batu Selatan,0,1,0,https://x.com/Amrihasibuann/status/1786729162038034501,1249949516414873601,Amrihasibuann
1786669834341896666,Sat May 04 09:23:12 +0000 2024,15,@Kopipait__78 Pesugihan secara Cerdas yakni MemaLak Rakyat Sendiri.... hahhahaa...,1786688013579550830,,Kopipait__78,in,Indonesia,0,1,1,https://x.com/HariMusola/status/1786688013579550830,1674904945827647490,HariMusola
1786669834341896666,Sat May 04 11:36:23 +0000 2024,2,@Kopipait__78 Tajirr ini... Pasti dpt warisan bapak ini ;)),1786721533463056784,,Kopipait__78,in,"Kebon Jeruk, Indonesia",0,1,0,https://x.com/Cahwetan99/status/1786721533463056784,1761733516415688704,Cahwetan99
1786669834341896666,Sat May 04 12:03:29 +0000 2024,1,@Kopipait__78 Lha apa gak ada kpk lagi ?,1786728350318502077,,Kopipait__78,in,,0,1,0,https://x.com/SendiriBen/status/1786728350318502077,1730902832298311680,SendiriBen
1786669834341896666,Sat May 04 22:39:13 +0000 2024,8,@Kopipait__78 https://t.co/dByTUTNt5n,1786888337976148377,https://pbs.twimg.com/media/GMxNeSDbEAI-t7x.jpg,Kopipait__78,qme,,1,1,2,https://x.com/gamersindo47674/status/1786888337976148377,1746175993608617985,gamersindo47674
1786669834341896666,Sun May 05 02:50:20 +0000 2024,1,@Kopipait__78 Ayo kulitin lagi,1786951535613861959,,Kopipait__78,tl,Indonesia,0,1,0,https://x.com/ElFahrul1/status/1786951535613861959,1403640911716777992,ElFahrul1
1786669834341896666,Sat May 04 11:04:27 +0000 2024,16,@Kopipait__78 Asn kekayaan nya bs segitu yaa dr hal ngemplang brg bawaan penumpang ya hebaat,1786713493414244711,,Kopipait__78,in,,0,2,2,https://x.com/KtbRizman/status/1786713493414244711,1587026855546486787,KtbRizman
1786669834341896666,Sat May 04 08:14:29 +0000 2024,30,@Kopipait__78 tukang palak kyk'a gk ada yg miskin dh... https://t.co/MKtipiWhrC,1786670721072275657,,Kopipait__78,in,,0,12,4,https://x.com/drama_maya8/status/1786670721072275657,1582039167181107204,drama_maya8
